Adult_IP	Sup_IP	LTR_type	family	HOG	cons	strand	length	dt	Adult_IP_rpkm	Sup_IP_rpkm	sim_LTR	length_centred
LTR_As:30793	1.1382603713778	2.71051040778339	LTR	rnd-5_family-8234	N0.HOG0000032_OG0000021_n0	C	As	2.52633927738984	1	1.89233610584011	3.06875418667594	LTR	-0.440117847719097
int_As:30863	3.76112003006479	13.5632907139516	int	rnd-4_family-915	N0.HOG0000009_OG0000005_n23	HC	As	2.93701610746481	1	2.16163152126736	3.98243248609134	int	-0.0294410176441269
LTR_As:31019	8.02831701888264	2.21566351346762	LTR	rnd-5_family-870	no_RT	Other	As	2.46389298898591	0	4.80545841395331	2.99783616577554	LTR	-0.502564136123034
LTR_As:31033	10.7520964788974	3.42407709144358	LTR	rnd-5_family-870	no_RT	Other	As	2.33243845991561	0	5.65870367379513	4.03808127487241	LTR	-0.634018665193336
LTR_As:31091	0.411336055289584	2.93616438809542	LTR	rnd-1_family-830	N0.HOG0000032_OG0000021_n0	C	As	2.35602585719312	1	1.19716138395339	3.74547269508243	LTR	-0.610431267915819
int_As:31093	0.604603496673326	2.54295458644968	int	rnd-1_family-937	N0.HOG0000032_OG0000021_n0	C	As	2.985426474083	1	-0.437334447257848	1.45568240801975	int	0.0189693489740606
LTR_As:31096	34.589033231599	21.2615237143688	LTR	rnd-5_family-461	N0.HOG0000010_OG0000006_n0	HC	As	2.95856388322197	0	5.25443831640508	4.5551944375608	LTR	-0.00789324188697371
int_As:31124	2.67276380956666	0.759907826629508	int	rnd-4_family-347	no_RT	Other	As	3.62252486240357	0	-0.591594779905385	-2.27208512797765	int	0.656067737294627
int_As:31131	20.4520094295475	7.19783232420662	int	rnd-5_family-6654	N0.HOG0000003_OG0000003_n0	C	As	3.27346427262135	0	3.45342976932506	1.9609045721592	int	0.307007147512405
int_As:31135	0.884846408224637	2.14944021317839	int	rnd-5_family-1507	N0.HOG0000179_OG0000165_-	LC	As	2.23044892137827	1	2.54758586150329	3.73192303387506	int	-0.736008203730667
int_As:31139	5.15674800990423	11.6934080301969	int	rnd-5_family-1490	N0.HOG0000032_OG0000021_n0	C	As	3.59361830812954	1	0.424637384824821	1.58908367826971	int	0.627161183020595
int_As:31142	4.2845752146648	13.1550382880331	int	rnd-5_family-1490	N0.HOG0000032_OG0000021_n0	C	As	3.48713837547719	1	0.517020615621437	2.11123569640992	int	0.520681250368245
int_As:31219	1.52853492372768	5.75095699266409	int	rnd-3_family-1455	N0.HOG0000032_OG0000021_n0	C	As	3.12057393120585	1	0.311480933447696	2.15034147274571	int	0.154116806096909
int_As:31224	17.5914718688933	56.7812088246191	int	rnd-3_family-1455	N0.HOG0000032_OG0000021_n0	C	As	3.13703745478951	1	3.69049276142892	5.37488265790009	int	0.170580329680571
int_As:31231	2.45268966649387	6.5751951979631	int	rnd-1_family-675	N0.HOG0000047_OG0000033_n0	C	As	2.95808584852109	1	1.4965833596149	2.88017013297222	int	-0.00837127658785608
int_As:31235	0.480141058131965	2.1282639114308	int	rnd-4_family-1829	N0.HOG0000016_OG0000008_n0	HC	As	2.15533603746506	1	2.04459523314006	3.9684000149906	int	-0.811121087643879
int_As:31273	2.03715592031295	31.6672312713614	int	rnd-1_family-675	N0.HOG0000047_OG0000033_n0	C	As	3.32551566336315	1	0.0208062007396461	3.90854751162961	int	0.359058538254207
int_As:31282	3.45400728203085	10.4143771243723	int	rnd-4_family-243	N0.HOG0000050_OG0000036_n0	C	As	3.43520710324075	1	0.387456352463387	1.94983973076832	int	0.468749978131807
int_As:31300	1.92476417691567	10.5314165303339	int	rnd-1_family-218	no_RT	Other	As	2.33041377334919	1	3.24843774136331	5.63583437112255	int	-0.63604335175975
LTR_As:31317	0.571503331832319	6.31560667149428	LTR_fl	rnd-3_family-1455	N0.HOG0000032_OG0000021_n0	C	As	2.29885307640971	1	1.77471551086421	5.01281985016895	LTR	-0.667604048699234
LTR_As:31319	0.414352212629043	5.68864728114657	LTR_fl	rnd-3_family-1455	N0.HOG0000032_OG0000021_n0	C	As	2.29885307640971	1	1.39712624708021	4.86471108378071	LTR	-0.667604048699234
LTR_As:31367	0.890217211525033	2.16601222986506	LTR	rnd-5_family-3723	N0.HOG0000026_OG0000015_n0	C	As	2.56702636615906	1	1.43777200843569	2.62454703154167	LTR	-0.399430758949881
soloLTR_As:31376	0.466688387309743	1.9855947015501	soloLTR	rnd-1_family-830	N0.HOG0000032_OG0000021_n0	C	As	2.29885307640971	1	1.53031403650604	3.39563243777272	soloLTR	-0.667604048699234
int_As:31377	0.759009234544425	4.77257039452754	int	rnd-1_family-937	N0.HOG0000032_OG0000021_n0	C	As	2.41497334797082	1	1.73937784372085	4.23075331450276	int	-0.551483777138123
int_As:31382	2.0045359907358	4.6338326618191	int	rnd-5_family-3723	N0.HOG0000026_OG0000015_n0	C	As	4.08958721867281	1	-2.53956345907878	-1.37371383528239	int	1.12313009356386
LTR_As:31421	0.641806191225713	1.95757348476795	LTR	rnd-4_family-2355	N0.HOG0000003_OG0000003_n0	C	As	2.54654266347813	1	1.09486008192828	2.55352267261353	LTR	-0.41991446163081
int_As:31427	2.29632282273869	18.0199893543409	int	rnd-1_family-807	no_RT	Other	As	2.19033169817029	1	3.95573568444328	6.86989659495184	int	-0.77612542693865
LTR_As:31435	0.15799692363023	2.35116040162687	LTR	rnd-5_family-842	N0.HOG0000003_OG0000003_n0	C	As	2.56229286445647	1	-0.45093098967676	2.75283723923118	LTR	-0.404164260652466
int_As:31445	2.60386940701476	12.4124842690373	int	rnd-4_family-1290	N0.HOG0000026_OG0000015_n0	C	As	2.93500315145365	1	1.65552811686963	3.86230721326931	int	-0.0314539736552861
int_As:31447	0.952627925991546	8.35483104923007	int	rnd-4_family-1290	N0.HOG0000026_OG0000015_n0	C	As	2.19312459835446	1	2.76719468123312	5.76153188584018	int	-0.773332526754479
int_As:31454	8.25421310833604	63.6254112826356	int	rnd-4_family-1290	N0.HOG0000026_OG0000015_n0	C	As	3.15136985024746	1	2.56132439498271	5.49116307218896	int	0.184912725138519
int_As:31455	14.0358088122064	26.5324677688437	int	rnd-4_family-1290	N0.HOG0000026_OG0000015_n0	C	As	3.23954972084047	1	3.02645792618804	3.93984097316042	int	0.273092595731532
int_As:31471	0.873612224506296	2.29539918965569	int	rnd-4_family-1290	N0.HOG0000026_OG0000015_n0	C	As	2.50379068305718	1	1.62210223352921	2.91439882209771	int	-0.46266644205176
int_As:31479	0.848965320821073	2.01890583705823	int	rnd-4_family-1290	N0.HOG0000026_OG0000015_n0	C	As	2.77378644498119	1	0.689152659827807	1.84108799316696	int	-0.192670680127748
int_As:31487	1.50941291966992	4.29154736506552	int	rnd-4_family-1290	N0.HOG0000026_OG0000015_n0	C	As	2.85913829729453	1	1.16143115223846	2.60568505386694	int	-0.10731882781441
int_As:31505	4.63323397902789	8.63136323061756	int	rnd-5_family-3723	N0.HOG0000026_OG0000015_n0	C	As	3.84639897303467	1	-0.566215241190828	0.316056561264116	int	0.879941847925734
int_As:31510	1.72870125017984	4.40097275576876	int	rnd-5_family-3723	N0.HOG0000026_OG0000015_n0	C	As	3.65040466986803	1	-1.28288945364911	0.0125388393268344	int	0.683947544759091
int_As:31515	11.7014847509696	30.7179976386364	int	rnd-5_family-5298	N0.HOG0000003_OG0000003_n0	C	As	3.05153839051533	1	3.39084879724405	4.77491718986285	int	0.0850812654063864
LTR_As:31583	0.893808981779248	1.92209383260163	LTR	rnd-5_family-3200	N0.HOG0000016_OG0000008_n0	HC	As	2.02938377768521	1	3.22924850210746	4.24660391332268	LTR	-0.937073347423731
int_As:31595	0.594924768309843	2.6774481627107	int	rnd-1_family-807	no_RT	Other	As	3.23019337886905	1	-1.27234907967156	0.713681396311239	int	0.263736253760105
int_As:31613	2.04423551136874	7.46707729157761	int	rnd-1_family-911	N0.HOG0000003_OG0000003_n0	C	As	3.34004731766139	1	-0.0232314768677402	1.79175814189907	int	0.373590192552452
LTR_As:31619	0.440291357710061	2.06241324590141	LTR	rnd-1_family-911	N0.HOG0000003_OG0000003_n0	C	As	2.48995847942483	1	0.829254899884534	2.8131205860399	LTR	-0.476498645684106
int_As:31636	20.8879753919845	49.0614454970512	int	rnd-5_family-7655	N0.HOG0000003_OG0000003_n0	C	As	3.67979117098035	1	2.13388494792452	3.36150891518802	int	0.713334045871413
int_As:31637	5.62183100835511	11.0450679392858	int	rnd-5_family-7655	N0.HOG0000003_OG0000003_n0	C	As	3.04375512696868	1	2.37334534098278	3.33414821290224	int	0.0772980018597385
LTR_As:31681	0.438927827336542	2.24915103815277	LTR	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	2.34635297445064	1	1.30221162002024	3.4093172424652	LTR	-0.620104150658302
int_As:31691	1.05004430126194	2.60434606202524	int	rnd-5_family-1801	N0.HOG0000086_OG0000072_n0	C	As	3.3285834497142	1	-0.878017174802416	0.348557539914523	int	0.362126324605261
int_As:31699	0.79675213543883	3.63917372518502	int	rnd-1_family-807	no_RT	Other	As	3.23044892137827	1	-0.907306755406594	1.14053641400679	int	0.263991796269333
int_As:31704	0.220428755340779	4.9391489026469	int	rnd-1_family-807	no_RT	Other	As	2.11058971029925	1	1.3513450436983	5.2903785374586	int	-0.855867414809692
int_As:31714	5.04063082019103	1.89125170575089	int	rnd-5_family-2872	N0.HOG0000003_OG0000003_n0	C	As	2.72997428569956	0	3.26152747642698	1.89747304573737	int	-0.236482839409386
int_As:31715	16.9838607883372	10.1396468186509	int	rnd-5_family-2872	N0.HOG0000003_OG0000003_n0	C	As	2.83505610172012	0	4.64326066754925	3.90527245415568	int	-0.131401023388825
int_As:31731	5.80316646591025	3.07964508710434	int	rnd-1_family-706	N0.HOG0000070_OG0000056_n0	C	As	3.56995881809659	0	0.670286088902934	-0.220371221662333	int	0.603501692987653
int_As:31732	12.4165110188236	3.81875642792467	int	rnd-1_family-706	N0.HOG0000070_OG0000056_n0	C	As	3.25382243870807	0	2.80364274096253	1.13062940331534	int	0.287365313599132
LTR_As:31737	3.00946693496633	1.41391327051928	LTR	rnd-5_family-2920	N0.HOG0000047_OG0000033_n0	C	As	2.43296929087441	0	3.52441430226413	2.49066100734149	LTR	-0.533487834234535
LTR_As:31824	2.02622947406538	20.5610825126365	LTR	rnd-1_family-937	N0.HOG0000032_OG0000021_n0	C	As	2.25767857486918	1	3.56045384259137	6.83542032343986	LTR	-0.708778550239757
int_As:31833	2.52382816513718	9.78720689991352	int	rnd-1_family-602	no_RT	Other	As	3.07954300740291	1	1.13235367708847	3.0426700082012	int	0.113085882293965
int_As:31850	1.64155980805383	10.0353924629926	int_fl	rnd-5_family-1804	N0.HOG0000125_OG0000111_n0	LC	As	3.96326825152624	1	-2.39210383659601	0.142711871356127	int	0.996811126417294
int_As:31862	0.22151580210639	2.41499452154386	int	rnd-1_family-675	N0.HOG0000047_OG0000033_n0	C	As	3.07040732174012	1	-1.83042971614296	1.10205325318261	int	0.103950196631179
int_As:31891	3.98337697040369	1.61828415854659	int	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	3.24328614608345	0	1.22469955777359	-0.0198147477571737	int	0.276829020974505
LTR_As:31921	2.85572506045071	16.0211427799609	LTR	rnd-5_family-957	no_RT	Other	As	2.54157924394658	1	3.09055630167317	5.53454679328339	LTR	-0.42487788116236
int_As:31922	2.83582368006595	30.3484472538577	int	rnd-5_family-957	no_RT	Other	As	3.23019337886905	1	0.793784545796649	4.16404707783534	int	0.263736253760105
soloLTR_As:31939	0.375090014351776	1.07092608553303	soloLTR	rnd-5_family-4332	N0.HOG0000086_OG0000072_n0	C	As	2.5854607295085	1	0.328686220108812	1.61594440142857	soloLTR	-0.380996395600441
int_As:31950	14.7540707730541	5.4312553084216	int	rnd-5_family-2441	N0.HOG0000027_OG0000016_n0	C	As	3.37106786227174	0	2.66099943924624	1.23750753277084	int	0.404610737162795
int_As:31954	8.16853185443438	3.62517453110921	int	rnd-5_family-2441	N0.HOG0000027_OG0000016_n0	C	As	3.1832698436828	0	2.44045159962899	1.29219718653494	int	0.216812718573864
int_As:31968	2.70775495351019	9.21538616922317	int	rnd-1_family-602	no_RT	Other	As	3.40329214515825	1	0.154250296654354	1.88130526549609	int	0.436835020049313
int_As:32007	1.6513486366757	16.5405370465917	int	rnd-1_family-602	no_RT	Other	As	3.13289976994448	1	0.374714734647301	3.6159499327683	int	0.166442644835542
int_As:32037	0.755591505162037	9.74112668833639	int	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	2.27875360095283	1	2.18555817830049	5.69611800935832	int	-0.687703524156112
int_As:32043	0.942563404364582	2.13907296790697	int	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	2.91592721169712	1	0.351444710047343	1.44804055609874	int	-0.0505299134118253
int_As:32053	1.64137533518764	5.60755241706809	int	rnd-1_family-218	no_RT	Other	As	3.12548126570059	1	0.390818130516872	2.09847366456233	int	0.159024140591653
int_As:32141	2.9796242359582	10.4321197045034	int	rnd-5_family-3723	N0.HOG0000026_OG0000015_n0	C	As	3.30621050816776	1	0.609863800173692	2.3807264261492	int	0.33975338305882
int_As:32145	1.71424405838406	3.20503974201075	int	rnd-5_family-3723	N0.HOG0000026_OG0000015_n0	C	As	3.57553421831986	1	-1.04512607535406	-0.183264597355089	int	0.609077093210923
LTR_As:32257	0.188536657357865	1.59112415356369	LTR	rnd-5_family-957	no_RT	Other	As	1.94939000664491	1	1.73935761968296	4.25594922440989	LTR	-1.01706711846403
LTR_As:32260	6.79188230492816	2.75929923145494	LTR	rnd-5_family-461	N0.HOG0000010_OG0000006_n0	HC	As	2.84323277809801	0	3.30750975588951	2.04079789754859	LTR	-0.123224347010932
int_As:32337	16.3837647319468	30.1852246849189	int	rnd-5_family-3572	N0.HOG0000009_OG0000005_n23	HC	As	3.03662889536216	1	3.92208324943306	4.79930484370537	int	0.0701717702532201
int_As:32349	0.157390207907144	1.74803930630636	int	rnd-1_family-675	N0.HOG0000047_OG0000033_n0	C	As	2.26245108973043	1	0.540297346325036	3.34309161221382	int	-0.704006035378512
int_As:32350	1.33290434519847	10.7951794844938	int	rnd-1_family-675	N0.HOG0000047_OG0000033_n0	C	As	3.48015072527328	1	-1.06668643843655	1.85180387483316	int	0.51369360016434
int_As:32432	1.84384549779973	7.11821605188906	int	rnd-1_family-602	no_RT	Other	As	3.40380661054742	1	-0.375518257710008	1.51206367982668	int	0.437349485438482
int_As:32447	1.23132330021449	2.87392776640972	int	rnd-5_family-1507	N0.HOG0000179_OG0000165_-	LC	As	2.27646180417324	1	2.82614619198809	3.98037823774223	int	-0.689995320935697
int_As:32555	1.90278519218367	7.64844765546684	int	rnd-5_family-463	N0.HOG0000026_OG0000015_n0	C	As	2.8055008581584	1	1.65476487434736	3.60165381403055	int	-0.160956266950541
LTR_As:32622	0.0949539412207036	4.67485743615114	LTR	rnd-4_family-1290	N0.HOG0000026_OG0000015_n0	C	As	2	1	1.02951827200041	5.58015876211782	LTR	-0.966457125108941
int_As:32630	2.31237843014357	13.2633286844017	int	rnd-5_family-7636	N0.HOG0000050_OG0000036_n0	C	As	2.9982593384237	1	1.28173813423128	3.7469258095607	int	0.0318022133147577
soloLTR_As:32645	4.65478540326963	1.38243277794652	soloLTR	rnd-5_family-3086	N0.HOG0000026_OG0000015_n0	C	As	2.55144999797288	0	3.74220368416208	2.06748528207163	soloLTR	-0.415007127136066
LTR_As:32665	0.127501747944164	1.65938483446321	LTR	rnd-4_family-696	N0.HOG0000047_OG0000033_n0	C	As	2.68484536164441	1	-1.02862714287914	1.86928843907672	LTR	-0.281611763464529
int_As:32684	1.08690340173425	2.41797864418623	int	rnd-5_family-2061	no_RT	Other	As	3.44824241263444	1	-1.23192368786602	-0.151726773609531	int	0.481785287525498
soloLTR_As:32697	10.1203590500112	6.9995388540221	soloLTR	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	2.68033551341456	0	4.41655411724569	3.89160115497524	soloLTR	-0.286121611694378
int_As:32765	41.7525165550418	3.2357215021059	int	rnd-5_family-7032	no_RT	Other	As	3.06520612805431	0	5.17094619278192	1.52485963392952	int	0.0987490029453708
int_As:32826	7.23108459385789	14.6079408626957	int	rnd-5_family-2004	N0.HOG0000009_OG0000005_n23	HC	As	3.44808766669234	1	1.38722070151264	2.39092203455345	int	0.4816305415834
int_As:32831	2.55084351973231	6.22017351727992	int	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	2.75050839485135	1	2.24006692687638	3.49080105707416	int	-0.215948730257595
LTR_As:32849	0.602082844027133	1.37666243688361	LTR	rnd-4_family-2355	N0.HOG0000003_OG0000003_n0	C	As	2.51321760006794	1	1.12561852458695	2.1885106702198	LTR	-0.453239525041002
int_As:32865	39.8399442568691	14.8770495845217	int	rnd-5_family-458	N0.HOG0000026_OG0000015_n0	C	As	3.49373680227684	0	3.67993142354568	2.26538218986373	int	0.527279677167899
LTR_As:32878	4.55354166761461	24.2818286888828	LTR	rnd-5_family-463	N0.HOG0000026_OG0000015_n0	C	As	2.55630250076729	1	3.69497516532441	6.08219001271686	LTR	-0.410154624341654
int_As:32893	18.9712146994278	5.5168379193518	int	rnd-4_family-2462	N0.HOG0000123_OG0000109_n0	LC	As	3.17143390094301	0	3.68452271061769	1.92250156681145	int	0.204976775834067
int_As:32941	105.92995459851	50.4363852842827	int	rnd-5_family-463	N0.HOG0000026_OG0000015_n0	C	As	3.34143452457814	0	5.59423046293761	4.52529067050631	int	0.374977399469199
int_As:32949	0.506107020961508	4.64247037118656	int	rnd-1_family-807	no_RT	Other	As	3.31868926994775	1	-1.7594948640726	1.18970535745933	int	0.352232144838805
int_As:32956	1.25552193706081	7.17120204051808	int	rnd-1_family-602	no_RT	Other	As	3.39252108993193	1	-0.855981585118829	1.56013322029225	int	0.426063964822991
soloLTR_As:33039	0.815678644413375	2.78872948161474	soloLTR	rnd-5_family-2872	N0.HOG0000003_OG0000003_n0	C	As	2.56466606425209	1	1.33252099745471	2.98118080384789	soloLTR	-0.401791060856852
LTR_As:33114	5.45519925779142	2.80934792980099	LTR	rnd-5_family-3778	N0.HOG0000190_OG0000176_-	LC	As	2.9304395947667	0	2.70720212176194	1.7761432581703	LTR	-0.036017530342241
int_As:33141	39.2733875962602	24.0811648545635	int	rnd-3_family-1141	N0.HOG0000050_OG0000036_n0	C	As	2.53019969820308	0	6.86012667508966	6.15699539237891	int	-0.436257426905859
int_As:33142	82.4991518190809	829.467995594441	int	rnd-3_family-1141	N0.HOG0000050_OG0000036_n0	C	As	2.9912260756925	1	6.39736149476326	9.7253783204	int	0.024768950583554
int_As:33143	2.77489771524158	6.01243761477586	int	rnd-3_family-1141	N0.HOG0000050_OG0000036_n0	C	As	2.93449845124357	1	1.74559797175027	2.83146291194668	int	-0.0319586738653732
int_As:33196	0.316399173667166	4.20220989516528	int	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	2.45024910831936	1	0.593609172732704	3.93438910219411	int	-0.51620801678958
int_As:33198	4.91502707983051	2.84967330634772	int	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	3.30792370361188	0	1.30600231079923	0.541950721909913	int	0.34146657850294
int_As:33285	1.78075898770665	9.17350743934696	int	rnd-4_family-696	N0.HOG0000047_OG0000033_n0	C	As	3.44544851426605	1	-0.561193132941066	1.73483595647284	int	0.478991389157109
int_As:33287	0.935897602080944	3.41531191411672	int	rnd-4_family-696	N0.HOG0000047_OG0000033_n0	C	As	2.8992731873176	1	0.399574351484502	2.15224149201153	int	-0.0671839377913375
int_As:33327	0.948348177053479	2.43647699498	int	rnd-5_family-865	N0.HOG0000003_OG0000003_n0	C	As	3.45285933579585	1	-1.42378789766424	-0.156788169130023	int	0.486402210686911
LTR_As:33444	8.24105895249773	22.006636224624	LTR	rnd-4_family-956	N0.HOG0000010_OG0000006_n0	HC	As	2.62838893005031	1	4.29628561129309	5.70147132243878	LTR	-0.33806819505863
LTR_As:33483	0.852310591391513	6.32366413911751	LTR	rnd-5_family-4189	N0.HOG0000032_OG0000021_n0	C	As	2.16136800223497	1	2.7288990628436	5.47130951761869	LTR	-0.805089122873966
int_As:33493	9.70177330525857	16.4708266223616	int	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	3.58804749698608	1	1.34091063829351	2.0979091606975	int	0.621590371877142
LTR_As:33495	1.22405919288194	3.2107144180369	LTR	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	2.89542254603941	1	0.761760918285837	2.07851940341587	LTR	-0.0710345790695333
soloLTR_As:33515	0.445783083486609	1.29294618185964	soloLTR	rnd-1_family-218	no_RT	Other	As	2.5910646070265	1	0.509820815972786	1.84631622556918	soloLTR	-0.375392518082442
soloLTR_As:33527	0.156510971074607	2.12315762928309	soloLTR	rnd-5_family-2061	no_RT	Other	As	2.62428209583567	1	-0.669038676605329	2.40646086399697	soloLTR	-0.342175029273273
LTR_As:33582	2.64695358427311	5.26774668079937	LTR	rnd-4_family-956	N0.HOG0000010_OG0000006_n0	HC	As	2.63144376901317	1	2.68682754505343	3.65117358456831	LTR	-0.335013356095769
int_As:33588	5.50566123609712	9.57461832540435	int	rnd-4_family-230-2	N0.HOG0000009_OG0000005_n23	HC	As	3.64434009882632	1	0.348727441227887	1.13505339547345	int	0.677882973717381
LTR_As:33589	2.64113702676189	5.13050343160503	LTR	rnd-4_family-230-2	N0.HOG0000009_OG0000005_n23	HC	As	2.58883172559421	1	2.82527414973464	3.75532375873143	LTR	-0.377625399514734
